Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
39,0,1,Research & Development,4,4,Life Sciences,1172,1,1,Sales Executive,0,134020.0,7,0.14,1,18,1,7,1,7,1.0,4.0,3.0,3,3
38,0,1,Sales,20,4,Medical,1173,0,2,Research Director,1,20290.0,3,0.11,1,20,3,18,1,11,2.0,3.0,3.0,2,3
32,0,1,Research & Development,18,3,Life Sciences,1174,1,2,Manager,1,63770.0,1,0.12,2,14,3,14,5,7,3.0,4.0,3.0,3,3
37,0,1,Research & Development,1,3,Life Sciences,1175,0,4,Sales Executive,1,54290.0,1,0.17,1,16,3,16,6,8,3.0,4.0,3.0,3,3
25,0,1,Research & Development,2,4,Medical,1176,0,2,Manufacturing Director,2,27850.0,0,0.21,0,6,2,5,0,4,1.0,3.0,2.0,3,4
52,0,0,Research & Development,2,4,Other,1177,1,1,Manager,2,46140.0,2,0.16,1,16,3,9,0,0,1.0,4.0,2.0,3,3
44,0,1,Research & Development,8,1,Life Sciences,1178,0,1,Sales Representative,0,26100.0,6,0.15,0,6,2,4,1,2,2.0,4.0,3.0,3,3
21,0,1,Sales,10,5,Medical,1179,1,3,Research Scientist,0,66870.0,1,0.19,3,2,0,2,1,2,3.0,1.0,3.0,3,3
39,0,0,Research & Development,3,4,Life Sciences,1180,0,2,Research Director,0,47240.0,2,0.12,1,21,4,6,1,3,4.0,4.0,2.0,4,3
23,1,2,Research & Development,2,4,Life Sciences,1181,0,2,Manufacturing Director,1,61790.0,1,0.11,0,1,3,1,1,0,4.0,1.0,2.0,3,3
36,0,1,Research & Development,24,3,Life Sciences,1182,0,2,Laboratory Technician,1,61200.0,0,0.19,0,10,2,9,3,4,1.0,4.0,3.0,3,3
36,0,2,Research & Development,16,1,Medical,1183,1,2,Sales Executive,2,105960.0,7,0.15,0,18,3,4,0,2,4.0,2.0,3.0,2,3
56,0,0,Research & Development,8,1,Life Sciences,1184,1,1,Sales Executive,2,54670.0,1,0.2,0,13,6,13,1,9,3.0,3.0,2.0,2,4
29,1,1,Research & Development,9,4,Medical,1185,1,2,Sales Representative,1,29960.0,9,0.25,0,4,4,2,2,2,1.0,4.0,4.0,3,4
42,0,1,Research & Development,17,1,Life Sciences,1186,1,3,Research Scientist,1,99980.0,5,0.24,2,24,3,22,4,14,1.0,3.0,2.0,2,4
56,1,1,Sales,10,4,Other,1187,1,2,Sales Executive,1,40780.0,8,0.24,1,14,3,10,9,8,4.0,3.0,1.0,3,4
41,0,1,Research & Development,13,4,Life Sciences,1188,0,1,Healthcare Representative,1,109200.0,0,0.15,1,21,3,20,0,10,1.0,2.0,3.0,4,3
34,0,1,Sales,1,3,Medical,1189,0,1,Laboratory Technician,1,62320.0,1,0.13,1,8,3,8,1,7,4.0,3.0,3.0,3,3
36,0,0,Sales,1,1,Medical,1190,0,1,Human Resources,2,132470.0,1,0.14,0,15,3,15,11,11,4.0,4.0,2.0,3,3
41,0,1,Research & Development,1,5,Medical,1191,1,1,Healthcare Representative,2,40810.0,2,0.13,0,14,3,5,0,4,3.0,2.0,3.0,3,3
32,0,1,Sales,9,4,Life Sciences,1192,0,2,Research Scientist,0,57690.0,1,0.11,0,4,3,4,1,2,4.0,1.0,3.0,3,3
35,0,1,Research & Development,16,3,Medical,1193,0,2,Healthcare Representative,0,23940.0,1,0.16,1,9,3,9,1,7,3.0,4.0,3.0,3,3
38,0,1,Research & Development,23,3,Medical,1194,1,3,Sales Representative,1,39040.0,1,0.22,0,10,3,10,1,9,1.0,4.0,3.0,2,4
50,1,2,Sales,4,2,Life Sciences,1195,0,2,Laboratory Technician,2,167990.0,7,0.14,1,12,2,6,0,1,2.0,3.0,3.0,2,3
36,0,1,Research & Development,22,4,Life Sciences,1196,1,1,Healthcare Representative,1,29500.0,4,0.14,0,8,1,6,0,0,2.0,3.0,2.0,2,3
45,0,1,Sales,24,3,Life Sciences,1197,1,1,Laboratory Technician,0,36290.0,8,0.16,1,8,2,5,0,1,4.0,3.0,3.0,4,3
40,0,1,Sales,10,4,Life Sciences,1198,1,1,Research Scientist,0,93620.0,2,0.11,1,8,6,2,2,2,3.0,3.0,3.0,3,3
35,0,2,Sales,7,2,Life Sciences,1199,1,2,Manufacturing Director,1,32290.0,1,0.25,0,10,2,10,0,2,3.0,3.0,4.0,2,4
40,0,1,Research & Development,17,4,Life Sciences,1200,1,1,Manager,1,35780.0,2,0.14,1,20,2,5,0,2,3.0,3.0,3.0,3,3
35,0,1,Human Resources,14,1,Life Sciences,1201,1,2,Research Scientist,1,79880.0,1,0.18,0,4,3,4,1,1,3.0,4.0,3.0,3,3
29,0,1,Research & Development,1,3,Medical,1202,1,3,Sales Executive,1,42840.0,4,0.11,0,10,5,4,0,3,4.0,2.0,3.0,2,3
29,0,1,Research & Development,5,3,Medical,1203,1,2,Sales Representative,0,75530.0,1,0.19,0,5,3,5,0,4,4.0,1.0,1.0,3,3
50,1,1,Research & Development,17,3,Medical,1204,1,1,Research Scientist,2,173280.0,4,0.15,2,20,1,3,2,0,4.0,1.0,3.0,3,3
39,0,1,Sales,25,3,Medical,1205,1,2,Sales Executive,1,197010.0,0,0.11,0,21,3,20,9,6,2.0,4.0,2.0,4,3
31,0,0,Research & Development,8,4,Life Sciences,1206,0,4,Sales Executive,0,147320.0,0,0.12,0,10,3,9,1,7,2.0,1.0,3.0,3,3
26,0,1,Research & Development,11,4,Medical,1207,1,2,Manager,0,92780.0,0,0.2,0,5,3,4,0,0,4.0,3.0,3.0,3,4
36,0,2,Research & Development,5,1,Technical Degree,1208,1,1,Sales Executive,1,13590.0,4,0.12,0,17,2,5,0,3,3.0,4.0,3.0,3,3
39,0,1,Research & Development,2,1,Medical,1209,0,1,Research Scientist,1,47790.0,4,0.14,2,9,3,7,1,7,4.0,1.0,3.0,3,3
27,0,1,Research & Development,8,2,Medical,1210,1,1,Laboratory Technician,1,164220.0,1,0.2,1,6,3,6,0,3,2.0,2.0,3.0,3,4
49,0,2,Research & Development,6,1,Medical,1211,1,3,Healthcare Representative,1,29960.0,2,0.18,1,17,2,9,0,8,4.0,2.0,2.0,2,3
34,0,1,Sales,4,3,Medical,1212,0,1,Sales Executive,1,12610.0,2,0.14,1,6,6,4,1,2,2.0,3.0,4.0,3,3
41,1,1,Research & Development,7,2,Life Sciences,1213,0,1,Research Scientist,0,20990.0,8,0.12,1,8,2,6,0,5,2.0,4.0,1.0,3,3
49,0,2,Sales,1,4,Life Sciences,1214,0,2,Manufacturing Director,1,58100.0,1,0.21,1,10,2,10,1,7,3.0,2.0,3.0,3,4
37,1,1,Research & Development,2,3,Life Sciences,1215,1,1,Sales Executive,0,56470.0,6,0.19,0,7,2,0,0,0,4.0,3.0,3.0,3,3
33,0,2,Research & Development,10,2,Medical,1216,1,2,Research Scientist,1,34200.0,1,0.14,0,8,3,8,3,0,4.0,3.0,3.0,3,3
27,0,1,Sales,5,4,Medical,1217,0,4,Manufacturing Director,1,44000.0,9,0.17,1,6,3,2,2,2,1.0,2.0,3.0,2,3
32,0,2,Research & Development,9,2,Medical,1218,0,2,Research Scientist,0,35000.0,0,0.16,1,8,2,7,3,6,4.0,4.0,2.0,2,3
59,0,1,Sales,2,2,Marketing,1219,0,5,Sales Representative,1,20660.0,4,0.12,1,12,3,1,0,0,3.0,1.0,2.0,3,3
30,0,1,Research & Development,11,4,Medical,1220,1,2,Laboratory Technician,2,171690.0,1,0.17,2,1,2,1,0,0,4.0,3.0,3.0,3,3
38,0,2,Sales,18,4,Life Sciences,1221,1,2,Healthcare Representative,0,41620.0,0,0.15,1,10,1,9,1,8,4.0,3.0,3.0,3,3
36,0,1,Research & Development,7,3,Life Sciences,1222,1,1,Sales Executive,1,92040.0,6,0.23,1,17,2,7,7,7,3.0,3.0,2.0,3,4
35,0,1,Human Resources,3,4,Human Resources,1223,1,2,Manager,1,32940.0,0,0.11,0,6,2,5,0,3,1.0,2.0,3.0,3,3
29,0,1,Sales,29,4,Life Sciences,1224,1,2,Laboratory Technician,0,21270.0,0,0.11,1,10,3,9,0,8,4.0,3.0,3.0,2,3
31,0,1,Research & Development,2,2,Medical,1225,1,2,Laboratory Technician,2,39750.0,1,0.15,1,5,3,5,4,3,3.0,3.0,2.0,3,3
34,0,1,Research & Development,28,3,Technical Degree,1226,1,1,Laboratory Technician,2,107930.0,0,0.11,3,3,1,2,1,2,2.0,4.0,3.0,2,3
28,1,1,Research & Development,1,4,Life Sciences,1227,1,5,Research Director,0,100960.0,5,0.13,0,6,2,4,0,3,3.0,3.0,3.0,3,3
29,0,1,Research & Development,16,2,Life Sciences,1228,0,4,Laboratory Technician,2,36460.0,1,0.14,0,10,3,10,8,8,2.0,1.0,3.0,4,3
32,0,1,Human Resources,22,3,Human Resources,1229,0,2,Research Director,2,74460.0,0,0.19,0,7,3,6,0,5,1.0,2.0,2.0,3,3
22,0,0,Research & Development,8,3,Life Sciences,1230,0,3,Sales Executive,2,108510.0,1,0.16,1,1,2,1,0,0,4.0,4.0,2.0,4,3
53,0,1,Research & Development,11,3,Medical,1231,1,2,Manager,1,21090.0,2,0.13,0,31,3,25,3,7,1.0,4.0,3.0,3,3
38,0,1,Research & Development,29,3,Life Sciences,1232,0,1,Manufacturing Director,0,37220.0,5,0.14,0,6,0,3,1,2,4.0,4.0,3.0,3,3
24,0,0,Research & Development,1,5,Life Sciences,1233,1,3,Research Scientist,2,93800.0,0,0.16,0,5,2,4,1,3,1.0,3.0,2.0,2,3
36,1,1,Research & Development,1,3,Life Sciences,1234,1,1,Research Director,0,54860.0,7,0.12,1,10,2,5,0,3,3.0,1.0,3.0,3,3
34,0,1,Sales,24,3,Marketing,1235,1,4,Research Scientist,0,27420.0,0,0.11,1,13,2,12,2,11,1.0,2.0,3.0,3,3
21,0,1,Sales,2,3,Life Sciences,1236,1,2,Manufacturing Director,0,137570.0,1,0.12,1,0,3,0,0,0,3.0,4.0,3.0,3,3
34,1,1,Sales,15,2,Marketing,1237,0,2,Research Scientist,0,84630.0,2,0.13,0,8,2,4,1,3,2.0,1.0,3.0,1,3
53,0,1,Sales,2,1,Life Sciences,1238,1,5,Human Resources,2,31620.0,4,0.15,0,26,4,14,4,8,3.0,3.0,2.0,3,3
32,1,2,Research & Development,10,3,Medical,1239,0,2,Manufacturing Director,0,165980.0,1,0.13,0,10,2,10,6,7,2.0,1.0,3.0,3,3
42,0,1,Research & Development,10,3,Technical Degree,1240,1,2,Laboratory Technician,1,66510.0,0,0.2,0,10,5,9,4,2,3.0,2.0,3.0,2,4
44,0,1,Research & Development,3,1,Life Sciences,1241,0,1,Manufacturing Director,1,23450.0,3,0.15,2,24,0,22,5,17,1.0,4.0,3.0,3,3
46,0,1,Sales,2,3,Life Sciences,1242,0,1,Research Scientist,0,34200.0,3,0.13,2,22,3,2,2,1,2.0,1.0,2.0,1,3
33,0,1,Sales,3,3,Medical,1243,1,1,Manufacturing Director,0,43730.0,4,0.14,0,7,3,1,0,0,3.0,4.0,3.0,3,3
44,0,1,Human Resources,26,3,Life Sciences,1244,1,5,Healthcare Representative,1,47590.0,2,0.21,0,9,2,4,1,3,4.0,4.0,4.0,3,4
30,0,1,Research & Development,1,4,Technical Degree,1245,0,1,Research Scientist,0,53010.0,1,0.16,1,10,3,10,1,8,4.0,3.0,3.0,3,3
39,1,1,Human Resources,1,4,Medical,1246,1,1,Sales Executive,1,36730.0,3,0.14,1,19,3,1,0,0,4.0,4.0,4.0,3,3
24,1,1,Human Resources,2,5,Human Resources,1247,1,3,Sales Executive,1,47680.0,2,0.11,1,6,2,2,2,0,2.0,4.0,2.0,2,3
43,0,1,Sales,9,5,Technical Degree,1248,0,1,Research Director,2,12740.0,1,0.19,0,6,3,5,1,4,4.0,3.0,2.0,2,3
50,1,1,Research & Development,12,4,Medical,1249,1,1,Research Director,1,49000.0,1,0.11,0,3,3,3,0,2,1.0,3.0,3.0,2,3
35,0,1,Sales,2,4,Marketing,1250,1,3,Manufacturing Director,1,104660.0,1,0.13,0,2,1,2,2,2,4.0,4.0,3.0,3,3
36,0,1,Research & Development,25,1,Life Sciences,1251,0,4,Sales Executive,1,170070.0,9,0.12,1,6,2,1,0,0,2.0,1.0,4.0,2,3
33,0,2,Sales,9,2,Marketing,1252,1,4,Human Resources,1,29090.0,2,0.11,0,10,2,5,1,3,3.0,1.0,3.0,2,3
35,0,1,Research & Development,10,1,Medical,1253,1,1,Research Scientist,2,57650.0,1,0.14,1,1,2,1,0,0,3.0,4.0,3.0,3,3
27,0,1,Sales,8,2,Marketing,1254,0,3,Research Scientist,2,45990.0,1,0.15,1,1,3,1,0,0,4.0,1.0,3.0,2,3
26,1,1,Sales,4,3,Marketing,1255,1,2,Manager,0,24040.0,1,0.12,0,1,6,1,0,1,1.0,3.0,2.0,3,3
27,0,2,Sales,24,3,Life Sciences,1256,1,4,Healthcare Representative,0,31720.0,1,0.2,1,9,1,9,1,7,4.0,3.0,3.0,3,4
30,0,2,Research & Development,1,4,Medical,1257,1,1,Research Scientist,0,20330.0,1,0.14,1,12,3,12,3,7,3.0,4.0,3.0,1,3
41,1,1,Sales,20,4,Marketing,1258,1,2,Sales Executive,1,102090.0,1,0.13,1,23,2,22,15,8,2.0,3.0,3.0,3,3
34,0,0,Research & Development,7,2,Technical Degree,1259,0,1,Research Scientist,0,86200.0,0,0.13,1,10,2,9,8,7,2.0,3.0,3.0,2,3
37,0,1,Research & Development,17,3,Life Sciences,1260,0,3,Sales Executive,1,20640.0,4,0.16,0,8,3,1,0,0,2.0,2.0,3.0,2,3
46,0,2,Research & Development,20,3,Technical Degree,1261,1,3,Sales Executive,0,40350.0,4,0.14,1,14,2,9,0,8,1.0,4.0,3.0,3,3
35,0,1,Research & Development,8,4,Medical,1262,0,3,Research Scientist,1,38380.0,1,0.16,1,1,2,1,0,1,4.0,4.0,3.0,3,3
48,1,1,Research & Development,2,4,Technical Degree,1263,0,1,Sales Executive,0,45910.0,9,0.16,0,23,6,1,0,0,1.0,3.0,3.0,1,3
28,1,1,Research & Development,10,1,Medical,1264,1,1,Sales Executive,0,25610.0,1,0.22,1,2,3,2,2,2,3.0,3.0,2.0,3,4
44,0,1,Research & Development,1,1,Medical,1265,0,3,Research Scientist,2,15630.0,5,0.12,2,9,3,4,1,3,2.0,1.0,2.0,3,3
35,0,0,Research & Development,5,4,Technical Degree,1266,0,3,Manufacturing Director,1,48980.0,2,0.15,2,10,2,4,2,3,3.0,1.0,3.0,3,3
26,0,1,Research & Development,4,4,Life Sciences,1267,0,3,Sales Executive,1,47890.0,7,0.2,1,5,2,2,0,0,3.0,4.0,2.0,3,4
33,0,2,Sales,29,4,Life Sciences,1268,0,1,Human Resources,0,31800.0,1,0.14,1,15,2,15,8,12,1.0,4.0,3.0,3,3
35,0,2,Research & Development,15,3,Medical,1269,1,3,Manufacturing Director,1,65490.0,1,0.2,0,9,3,9,1,8,2.0,1.0,2.0,3,4
35,0,1,Human Resources,3,2,Life Sciences,1270,0,1,Laboratory Technician,1,63880.0,3,0.13,0,4,6,2,2,2,3.0,1.0,3.0,2,3
31,0,1,Sales,10,2,Life Sciences,1271,0,2,Research Scientist,2,112440.0,3,0.12,1,10,3,7,1,7,4.0,4.0,2.0,3,3
37,0,1,Sales,4,3,Marketing,1272,1,4,Human Resources,2,160320.0,1,0.13,0,7,2,7,0,7,1.0,3.0,4.0,3,3
32,0,1,Research & Development,21,3,Other,1273,1,2,Sales Executive,1,23620.0,1,0.11,0,9,2,9,7,8,1.0,4.0,3.0,3,3
38,0,2,Research & Development,25,3,Medical,1274,1,2,Manufacturing Director,0,163280.0,1,0.17,3,10,2,10,9,9,4.0,4.0,3.0,3,3
50,0,1,Sales,2,4,Marketing,1275,0,4,Research Scientist,2,83760.0,5,0.14,3,29,2,27,13,8,2.0,3.0,2.0,3,3
59,0,1,Research & Development,1,3,Technical Degree,1276,1,1,Laboratory Technician,0,166060.0,7,0.11,0,28,6,21,7,9,1.0,1.0,2.0,3,3
36,0,1,Sales,1,2,Marketing,1277,0,2,Sales Executive,2,86060.0,1,0.14,2,17,3,17,12,8,3.0,3.0,3.0,3,3
55,0,1,Research & Development,7,3,Medical,1278,1,3,Research Scientist,2,22720.0,2,0.17,1,21,2,5,0,2,4.0,3.0,3.0,3,3
36,0,2,Research & Development,3,3,Life Sciences,1279,0,2,Laboratory Technician,0,20180.0,1,0.13,0,6,5,6,0,3,2.0,2.0,3.0,3,3
45,0,1,Research & Development,1,2,Medical,1280,0,1,Sales Executive,2,70830.0,2,0.12,1,25,5,1,0,0,2.0,1.0,3.0,3,3
35,0,2,Human Resources,9,3,Other,1281,0,2,Sales Representative,1,40840.0,4,0.13,1,5,3,3,1,2,2.0,1.0,2.0,3,3
36,1,1,Sales,7,2,Life Sciences,1282,1,4,Laboratory Technician,1,144110.0,0,0.18,3,2,2,1,0,0,4.0,3.0,2.0,4,3
59,0,2,Research & Development,10,4,Life Sciences,1283,1,3,Research Scientist,0,23080.0,7,0.19,1,20,4,4,1,3,1.0,3.0,2.0,2,3
29,0,1,Research & Development,28,4,Life Sciences,1284,0,1,Sales Representative,1,48410.0,0,0.11,0,6,3,5,0,4,3.0,2.0,3.0,3,3
31,0,1,Research & Development,3,2,Medical,1285,0,3,Sales Executive,0,42850.0,1,0.21,1,1,2,1,1,0,3.0,2.0,3.0,1,4
32,0,1,Sales,3,4,Life Sciences,1286,1,2,Manufacturing Director,1,97150.0,1,0.15,1,10,1,10,0,9,2.0,2.0,3.0,2,3
36,0,1,Research & Development,2,3,Life Sciences,1287,1,2,Sales Representative,1,43200.0,3,0.17,0,5,2,1,0,0,2.0,4.0,3.0,3,3
31,0,1,Research & Development,27,3,Medical,1288,0,2,Research Director,0,21320.0,1,0.18,0,11,3,11,1,8,3.0,4.0,3.0,3,3
35,0,1,Research & Development,2,4,Medical,1289,1,2,Healthcare Representative,0,101240.0,0,0.14,1,16,2,15,2,8,3.0,1.0,3.0,4,3
45,0,1,Human Resources,14,3,Human Resources,1290,0,1,Sales Executive,1,54730.0,4,0.13,0,17,3,0,0,0,4.0,1.0,4.0,1,3
37,0,1,Research & Development,1,3,Life Sciences,1291,0,3,Sales Executive,0,52070.0,4,0.17,3,16,3,5,0,2,1.0,3.0,4.0,3,3
46,0,1,Research & Development,9,3,Medical,1292,1,3,Manager,2,164370.0,8,0.15,1,16,0,4,0,2,2.0,2.0,3.0,3,3
30,0,1,Sales,18,3,Life Sciences,1293,1,4,Human Resources,1,22960.0,1,0.18,1,10,2,10,3,0,4.0,4.0,2.0,3,3
35,0,1,Research & Development,20,4,Life Sciences,1294,0,3,Human Resources,0,40690.0,1,0.13,0,6,5,6,0,4,2.0,3.0,3.0,3,3
55,0,1,Research & Development,2,3,Life Sciences,1295,0,2,Laboratory Technician,1,74410.0,3,0.12,1,24,4,1,1,0,1.0,4.0,3.0,3,3
38,0,0,Sales,11,1,Marketing,1296,1,2,Laboratory Technician,2,24300.0,7,0.13,2,17,2,13,1,9,2.0,4.0,3.0,4,3
34,0,1,Research & Development,8,2,Medical,1297,1,1,Research Scientist,1,58780.0,1,0.14,0,5,1,5,1,3,1.0,2.0,3.0,3,3
56,0,1,Human Resources,2,1,Medical,1298,1,2,Sales Executive,0,26440.0,4,0.11,1,37,2,6,0,2,4.0,4.0,2.0,3,3
23,0,1,Research & Development,10,3,Medical,1299,1,2,Laboratory Technician,2,64390.0,3,0.22,3,3,2,0,0,0,3.0,1.0,3.0,3,4
51,0,1,Research & Development,29,4,Life Sciences,1300,0,5,Manufacturing Director,1,24510.0,3,0.17,0,10,2,4,0,3,4.0,4.0,3.0,2,3
30,0,1,Sales,8,2,Technical Degree,1301,1,1,Sales Representative,1,63920.0,1,0.21,1,11,2,11,10,8,3.0,4.0,3.0,4,4
46,1,1,Sales,1,2,Medical,1302,0,2,Research Scientist,0,97140.0,1,0.22,0,9,0,9,4,7,3.0,4.0,3.0,3,4
40,0,2,Research & Development,6,3,Medical,1303,1,1,Healthcare Representative,1,60770.0,1,0.16,2,22,2,22,11,11,3.0,2.0,2.0,2,3
51,0,1,Research & Development,8,4,Life Sciences,1304,0,5,Sales Representative,0,24500.0,0,0.12,1,11,2,10,1,0,3.0,4.0,1.0,3,3
30,0,1,Research & Development,9,3,Life Sciences,1305,1,1,Manufacturing Director,2,92500.0,1,0.12,3,11,0,11,2,7,3.0,2.0,2.0,3,3
46,0,2,Research & Development,12,1,Medical,1306,1,1,Laboratory Technician,1,20740.0,2,0.15,1,21,3,10,9,5,3.0,1.0,2.0,3,3
32,0,1,Sales,15,3,Marketing,1307,1,1,Research Scientist,0,101690.0,1,0.14,0,12,6,11,5,7,2.0,3.0,3.0,2,3
54,0,1,Research & Development,25,1,Medical,1308,0,1,Laboratory Technician,1,48550.0,9,0.25,1,16,2,4,0,3,1.0,3.0,1.0,2,4
24,0,1,Sales,6,2,Marketing,1309,1,2,Research Scientist,1,40870.0,0,0.2,3,4,1,3,0,2,1.0,3.0,2.0,3,4
28,0,0,Sales,9,4,Medical,1310,1,2,Laboratory Technician,1,23670.0,1,0.13,0,5,2,5,0,4,2.0,3.0,4.0,2,3
58,0,1,Research & Development,8,4,Life Sciences,1311,1,2,Sales Executive,0,29720.0,0,0.14,0,38,2,37,1,8,4.0,3.0,2.0,4,3
44,0,0,Research & Development,23,2,Medical,1312,0,1,Research Scientist,1,195860.0,4,0.16,0,17,3,3,1,2,2.0,2.0,4.0,2,3
32,0,1,Human Resources,12,2,Human Resources,1314,0,1,Sales Representative,0,20610.0,1,0.15,1,1,2,1,0,0,4.0,1.0,3.0,2,3
20,1,2,Sales,4,4,Life Sciences,1315,0,2,Healthcare Representative,0,99240.0,1,0.22,0,1,3,1,1,0,4.0,4.0,3.0,3,4
34,0,1,Research & Development,1,4,Other,1316,1,4,Laboratory Technician,0,41980.0,1,0.22,1,16,2,16,2,10,1.0,3.0,3.0,2,4
37,0,0,Sales,24,2,Life Sciences,1317,1,1,Research Scientist,2,68150.0,5,0.2,1,17,3,1,0,0,3.0,4.0,4.0,3,4
59,0,0,Research & Development,12,2,Life Sciences,1318,1,2,Sales Executive,1,47230.0,9,0.14,0,30,0,3,2,2,3.0,4.0,3.0,3,3
50,0,2,Research & Development,3,4,Medical,1319,1,4,Research Scientist,1,61420.0,3,0.13,2,28,3,8,0,7,1.0,2.0,2.0,2,3
25,1,1,Sales,10,1,Marketing,1320,1,2,Research Director,0,82370.0,1,0.13,0,6,6,6,0,3,3.0,3.0,3.0,2,3
25,0,1,Research & Development,26,3,Technical Degree,1321,1,1,Laboratory Technician,1,88530.0,1,0.22,1,2,3,2,2,1,4.0,4.0,3.0,3,4
22,0,1,Research & Development,2,1,Life Sciences,1322,1,1,Sales Representative,0,193310.0,1,0.12,1,1,2,0,0,0,2.0,4.0,3.0,3,3
51,0,2,Research & Development,1,3,Life Sciences,1323,0,1,Sales Executive,0,20730.0,3,0.14,1,23,4,13,12,8,1.0,1.0,2.0,3,3
34,1,2,Human Resources,4,4,Life Sciences,1324,0,5,Sales Executive,0,55620.0,1,0.15,0,9,3,9,0,6,1.0,3.0,3.0,3,3
54,0,0,Research & Development,9,3,Life Sciences,1325,1,1,Laboratory Technician,0,196130.0,2,0.17,0,23,5,5,4,4,4.0,4.0,3.0,3,3
24,0,1,Research & Development,2,1,Life Sciences,1326,1,2,Laboratory Technician,1,34070.0,0,0.13,1,6,4,5,1,2,2.0,3.0,3.0,3,3
34,0,1,Sales,4,3,Marketing,1327,0,2,Sales Representative,2,50630.0,6,0.12,1,12,2,1,0,0,3.0,2.0,3.0,3,3
37,0,1,Sales,6,1,Technical Degree,1328,1,1,Laboratory Technician,0,46390.0,2,0.12,2,12,3,5,1,3,3.0,4.0,3.0,3,3
34,0,1,Sales,9,2,Medical,1329,1,2,Healthcare Representative,0,48760.0,2,0.21,1,14,3,11,5,8,3.0,1.0,3.0,3,4
36,0,2,Human Resources,7,3,Medical,1330,1,1,Research Scientist,1,26900.0,0,0.11,0,10,1,9,2,8,2.0,4.0,3.0,3,3
36,0,1,Research & Development,1,3,Medical,1331,0,2,Manufacturing Director,2,175670.0,5,0.13,0,7,6,1,0,0,1.0,4.0,3.0,3,3
43,0,2,Research & Development,3,4,Life Sciences,1332,1,1,Sales Executive,1,24080.0,1,0.12,1,25,3,25,4,12,3.0,4.0,4.0,3,3
30,0,2,Research & Development,10,3,Life Sciences,1333,0,3,Healthcare Representative,2,28140.0,1,0.24,0,10,2,10,0,9,1.0,3.0,2.0,3,4
33,0,0,Sales,7,3,Life Sciences,1334,1,2,Sales Executive,1,112450.0,0,0.21,0,8,3,7,0,7,3.0,2.0,4.0,3,4
56,1,1,Research & Development,15,3,Life Sciences,1335,1,2,Laboratory Technician,1,33120.0,9,0.19,0,7,1,5,4,3,2.0,2.0,3.0,1,3
51,0,1,Research & Development,3,2,Other,1336,0,2,Sales Representative,0,190490.0,7,0.14,1,23,2,20,15,15,1.0,3.0,3.0,3,3
31,1,1,Research & Development,2,4,Technical Degree,1337,0,3,Sales Executive,1,21410.0,4,0.2,0,12,2,7,7,7,2.0,3.0,2.0,3,4
26,0,1,Sales,17,3,Medical,1338,0,2,Manager,1,57690.0,1,0.19,0,5,4,5,4,3,3.0,2.0,2.0,2,3
58,1,1,Sales,2,2,Medical,1339,0,1,Research Scientist,1,43850.0,1,0.13,1,40,2,40,15,6,4.0,4.0,2.0,2,3
19,1,1,Research & Development,5,2,Life Sciences,1340,1,1,Manager,0,53320.0,1,0.23,1,0,2,0,0,0,4.0,3.0,2.0,3,4
22,0,1,Sales,29,4,Technical Degree,1341,1,1,Sales Executive,1,46630.0,0,0.13,1,3,1,2,2,1,3.0,4.0,3.0,3,3
49,0,1,Research & Development,2,3,Life Sciences,1342,0,1,Sales Executive,1,47240.0,1,0.11,1,16,3,15,5,11,3.0,1.0,2.0,2,3
43,0,2,Sales,2,2,Life Sciences,1343,1,1,Sales Executive,0,32110.0,4,0.13,0,18,2,3,1,2,2.0,3.0,3.0,4,3
50,0,2,Research & Development,19,4,Life Sciences,1344,1,2,Sales Executive,0,53770.0,4,0.14,1,16,3,2,2,1,3.0,4.0,3.0,4,3
31,1,1,Research & Development,15,1,Medical,1345,0,2,Sales Executive,1,40660.0,3,0.22,0,4,2,2,2,2,2.0,3.0,3.0,2,4
41,0,1,Research & Development,17,2,Other,1346,1,1,Manufacturing Director,2,52080.0,3,0.11,3,12,2,9,0,7,3.0,3.0,3.0,1,3
26,0,1,Research & Development,17,4,Life Sciences,1347,1,2,Sales Executive,1,48770.0,1,0.13,1,8,5,8,5,7,3.0,3.0,3.0,4,3
36,0,1,Human Resources,25,1,Human Resources,1348,1,2,Research Scientist,2,31170.0,6,0.21,1,7,2,3,0,1,2.0,2.0,3.0,4,4
51,1,2,Research & Development,6,3,Life Sciences,1349,0,1,Manager,0,15690.0,2,0.11,0,18,2,4,0,3,1.0,4.0,3.0,4,3
39,0,1,Research & Development,7,3,Life Sciences,1350,0,1,Research Scientist,1,196580.0,4,0.13,1,17,3,15,5,9,4.0,3.0,4.0,4,3
25,0,1,Sales,29,1,Medical,1351,0,3,Research Scientist,1,30690.0,2,0.14,1,6,3,2,2,2,1.0,3.0,3.0,2,3
30,0,1,Research & Development,21,1,Medical,1352,1,2,Laboratory Technician,1,104350.0,0,0.11,0,12,5,11,4,7,3.0,4.0,1.0,3,3
